PUBCHEM_SMILES,PUBCHEM_ACTIVITY_OUTCOME,Antagonist Activity,Viability Activity,Antagonist Efficacy (%),Molecule
C(/C=C/CO)O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c8d60>
CCC(=O)[O-].CCC(=O)[O-].[Ca+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c8dd0>
CC(C)N=C=NC(C)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c8e40>
CCCCCCCC,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c8eb0>
C(C(Cl)Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c8f20>
C(CCl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c8f90>
C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9000>
C1=CC(=C(C=C1O)O)C(=O)O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9070>
CC1=CC=C(O1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c90e0>
CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)[N+](=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9150>
CC(C)O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c91c0>
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=C=O)OC)N=C=O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9230>
C1=CC(=CC=C1C=O)C(=O)O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c92a0>
CC(=O)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9310>
CC#N,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9380>
C1=CC=CC=C1,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c93f0>
[CH-]1C=CC=C1.[CH-]1C=CC=C1.Cl[V]Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9460>
B(F)(F)F.O.O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c94d0>
CCCC=O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9540>
O=[Cd],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c95b0>
C(Cl)(Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9620>
C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9690>
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9700>
[NH2-].[NH2-].Cl[Pt+2]Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9770>
O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Co+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c97e0>
[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Co+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9850>
CC(C)C1=CC=CC=C1,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c98c0>
CCNCC,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9930>
CCO,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c99a0>
CCOC(=O)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9a10>
CCOC(=O)C=C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9a80>
[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9af0>
C(=O)C=O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9b60>
CO,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9bd0>
C(Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9c40>
[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Ni+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9cb0>
C=CC1=CC=C(C=C1)C=C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9d20>
P(Cl)(Cl)(Cl)(Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9d90>
CCCSC(=O)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9e00>
[O-]Br(=O)=O.[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9e70>
C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C.[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9ee0>
OS(=O)(=O)[O-].[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9f50>
CC(C)(C1=CC(=C(C(=C1)Br)OCC(CBr)Br)Br)C2=CC(=C(C(=C2)Br)OCC(CBr)Br)Br,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8c9fc0>
[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Cl-].[Cl-].[Ti+4],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca030>
C(=C(Cl)Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca0a0>
C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca110>
CC1=NC(=NC(=N1)OC)N(C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca180>
CCCCCCCCCCCCCCCCC(=O)O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca1f0>
CC(C)OC(C)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca260>
C1=CC=C(C=C1)[Si](C2=CC=CC=C2)(Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca2d0>
C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)C(=O)O,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca340>
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca3b0>
CC(=O)[O-].CC(=O)[O-].[Mg+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca420>
CCCCCCCCCCCCCCCCCC#N,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca490>
C1=CC(=CC=C1O)S(=O)(=O)[O-].[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca500>
CCCCCCCCCCCCOS(=O)(=O)[O-].[NH4+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca570>
COP(=S)(OC)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca5e0>
C[N+](C)(C)CC(CCl)O.[Cl-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca650>
CC(C)(CS(=O)(=O)[O-])NC(=O)C=C.[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca6c0>
C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O.[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca730>
CC(=C)C(=O)OCCC[Si](Cl)(Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca7a0>
C[N+](C)(C)CCOC(=O)C=C.[Cl-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca810>
C=CCOCC(CS(=O)(=O)[O-])O.[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca880>
CC(C)(C1=CC=CC=C1)C2=CC(=C(C(=C2)N3N=C4C=CC=CC4=N3)O)C(C)(C)C5=CC=CC=C5,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca8f0>
C[N+](C)(C)C.[OH-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca960>
C1=CC(=CC=C1N)S(=O)(=O)[O-].[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ca9d0>
CO[Si](C=C)(OC)OC,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8caa40>
C1=CC=C2C(=C1)C(=O)C3=C(C=C(C(=C3C2=O)N)S(=O)(=O)[O-])Br.[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8caab0>
CC(C)(C1=CC(=C(C(=C1)Br)OCC=C)Br)C2=CC(=C(C(=C2)Br)OCC=C)Br,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cab20>
CC(C)COC=C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cab90>
[O-]S(=O)(=O)[O-].[Fe+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cac00>
[H+].[B-](F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cac70>
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3Br)Br)N,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cace0>
C1=CC(=CC=C1C2=CC=C(C=C2)N)N.Cl.Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cad50>
[Cl-].[Cl-].[Ca+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cadc0>
C(CNC(=S)[S-])NC(=S)[S-].[Na+].[Na+],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cae30>
C1CCCNCCC1,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8caea0>
CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8caf10>
CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Ni+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8caf80>
O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Ni+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8caff0>
C1=CC(=C(C(=C1C2=CC(=C(C(=C2)Br)Br)Br)Br)Br)Br,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb060>
C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N.Cl.Cl.Cl.Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb0d0>
[Cl-].[Cl-].[Sn+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb140>
CCCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb1b0>
C1C(O1)CBr,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb220>
CC(C)OC(=O)C(=C)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb290>
C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb300>
CCCSSCC=C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb370>
CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb3e0>
CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb450>
CCCCN1C=C[N+](=C1)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb4c0>
CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb530>
CCCCN1C=C[N+](=C1)C.Cl[Fe-](Cl)(Cl)Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb5a0>
[B-](F)(F)(F)F.CCCCN1C=C[N+](=C1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb610>
CCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb680>
CCCN1C=C[N+](=C1C)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb6f0>
CCCCCCCCCCCCN1C=C[N+](=C1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb760>
CCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb7d0>
CCN1C=CN(C1C)C.Br,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb840>
CCN1C=C[N+](=C1C)C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb8b0>
CCN1C=C[N+](=C1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb920>
CCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cb990>
CCN1C=C[N+](=C1)C.CCOS(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cba00>
CCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cba70>
CCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbae0>
CCN1C=C[N+](=C1)C.OS(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbb50>
CCN1C=C[N+](=C1)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbbc0>
[B-](F)(F)(F)F.CCN1C=C[N+](=C1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbc30>
CCN1C=C[N+](=C1)C.CC1=CC=C(C=C1)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbca0>
CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbd10>
[B-](F)(F)(F)F.C[N+]1=CN(C=C1)CCO,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbd80>
CCCN1C=C[N+](=C1)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbdf0>
CCCN1CN(C=C1)C.Br,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbe60>
[B-](F)(F)(F)F.CCCN1C=C[N+](=C1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbed0>
CCCN1CN(C=C1)C.Cl,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cbf40>
CCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc040>
CCCCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc0b0>
CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc120>
[B-](F)(F)(F)F.CCCC[N+]1(CCCCC1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc190>
CCCC[N+]1(CCCCC1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc200>
CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc270>
CCCC[N+]1(CCCCC1)C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc2e0>
CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc350>
CCCC[N+]1(CCCCC1)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc3c0>
CCC[N+]1(CCCCC1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc430>
CCC[N+]1(CCCCC1)C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc4a0>
CCC[N+]1(CCCCC1)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc510>
[B-](F)(F)(F)F.CCC[N+]1(CCCCC1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc580>
CCCC[N+]1=CC=CC=C1C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc5f0>
[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc660>
CCCC[N+]1=CC=CC=C1C.[Cl-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc6d0>
CCCC[N+]1=CC=CC=C1C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc740>
CCCC[N+]1=CC=CC=C1C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc7b0>
CCCC[N+]1=CC=CC(=C1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc820>
CCCC[N+]1=CC=CC=C1C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc890>
CCCC[N+]1=CC=CC(=C1)C.[Cl-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc900>
CCCC[N+]1=CC=CC(=C1)C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc970>
CCCC[N+]1=CC=C(C=C1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cc9e0>
CCCC[N+]1=CC=CC(=C1)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cca50>
[B-](F)(F)(F)F.CCCC[N+]1=CC=CC(=C1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccac0>
CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccb30>
CCCC[N+]1=CC=C(C=C1)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccba0>
[B-](F)(F)(F)F.CCCC[N+]1=CC=C(C=C1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccc10>
CCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccc80>
CCCC[N+]1=CC=CC=C1.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cccf0>
[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccd60>
CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccdd0>
CC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cce40>
CC[N+]1=CC=CC=C1.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cceb0>
[B-](F)(F)(F)F.CCCCCC[N+]1=CC=CC=C1,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccf20>
CCCC[N+]1(CCCC1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8ccf90>
[B-](F)(F)(F)F.CCCC[N+]1(CCCC1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd000>
[B-](F)(F)(F)F.CC[N+]1(CCCC1)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd070>
CC[N+]1(CCCC1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd0e0>
CC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd150>
CCC[N+]1(CCCC1)C.[Br-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd1c0>
CCC[N+]1(CCCC1)C.[Cl-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd230>
CCC[N+]1(CCCC1)C.F[P-](F)(F)(F)(F)F,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd2a0>
CCC[N+]1(CCCC1)C.[I-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd310>
CCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd380>
C1=CC(=CC=C1CBr)[N+](=O)[O-],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd3f0>
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ba+2],Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd460>
C(CBr)CBr,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd4d0>
CCCCCBr,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd540>
CCCCCCBr,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd5b0>
CC(C)(C)C(=O)CC(=O)C(C)(C)C,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd620>
CCCCCCCCCCCCCCBr,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd690>
CCCCCCCCCCCCCCCCBr,Inactive,inactive,inactive,0.0,<rdkit.Chem.rdchem.Mol object at 0x7d0d3d8cd700>
